,BenchID,Latitude,Longitude
819,928,40.668196,-73.90306899999999
820,1709,40.779284000000004,-73.955097
821,468,40.607363,-73.943414
822,118,40.6826896874,-73.9617526864
823,396,40.749534066399995,-73.86257496350001
824,2273,40.627651,-73.981667
825,809,40.832477000000004,-73.9095
826,524,40.650786,-73.89043000000001
827,328,40.767765999999995,-73.773151
828,2026,40.720166,-73.804182
829,560,40.598953,-73.996936
830,807,40.674859999999995,-73.80713100000001
831,537,40.697708,-73.965076
832,452,40.753616,-73.86026700000001
833,825,40.847797,-73.856914
834,922,40.620476000000004,-73.935867
835,2013,40.796267,-73.96958599999999
836,1582,40.672568,-73.77099399999999
837,1411,40.688318,-74.001125
838,531,40.71445,-74.011475
839,0,40.689563,-73.985587
840,1889,40.743137,-73.951541
841,2220,40.667286,-73.959905
842,0,40.792336999999996,-73.940545
843,765,40.6551468512,-73.9500481786
844,192,40.685378,-73.975554
845,297,40.790384,-73.973034
846,1638,40.7241499624,-74.00785769859999
847,1874,40.671364000000004,-73.957707
848,377,40.874091,-73.833904
849,641,40.684819,-73.844031
850,595,40.820988,-73.896426
851,1,40.842325,-73.924251
852,631,40.668406,-73.942299
853,380,40.749534066399995,-73.86257496350001
854,1472,40.865881,-73.926314
855,258,40.861856,-73.893101
856,511,40.757649,-73.945972
857,419,40.6356531525,-73.9950242928
858,1908,40.7091483368,-73.95909361310001
859,446,40.794568,-73.96629
860,775,40.735494,-73.987659
861,1063,40.756997999999996,-73.90719200000001
862,503,40.679120000000005,-73.997451
863,2218,40.8301501086,-73.9400916722
864,506,40.7091483368,-73.95909361310001
865,1632,40.831063,-73.920361
866,1679,40.824382,-73.922613
867,601,40.689269,-73.985973
868,0,40.739312,-73.984256
869,396,40.7274,-74.00800600000001
870,996,40.749764,-73.884049
871,574,40.67388,-73.938974
872,966,40.84888,-73.900272
873,111,40.624645,-74.141743
874,1213,40.691274,-73.933697
875,1859,40.602996999999995,-73.75318299999999
876,1886,40.791703000000005,-73.968357
877,1057,40.682337,-73.87677099999999
878,1426,40.707121,-73.914998
879,947,40.869233,-73.901138
880,372,40.775671,-73.947322
881,409,40.657914,-74.000652
882,1740,40.74519,-73.92590899999999
883,1500,40.686442,-73.970534
884,751,40.859758,-73.908086
885,327,40.764140000000005,-73.77125
886,2348,40.7327,-73.804997
887,456,40.7072032836,-73.9544095187
888,367,40.821333,-73.84855999999999
889,203,40.744363,-73.920367
890,563,40.729541999999995,-73.779981
891,1853,40.690798,-73.821657
892,552,40.669629,-73.979287
893,3,40.749476,-73.886962
894,551,40.799917,-73.951225
895,236,40.76252,-73.965891
896,1058,40.768258,-73.990588
897,1439,40.795157,-73.973292
898,44,40.694592,-73.993606
899,1631,40.813184,-73.937322
900,964,40.814833,-73.85658000000001
901,227,40.795596999999994,-73.93442399999999
902,1514,40.782701,-73.947486
903,2016,40.764373,-73.957728
904,427,40.7091483368,-73.95909361310001
905,1158,40.871922,-73.87759100000001
906,601,40.760363,-73.768588
907,526,40.747877,-73.94022700000001
908,250,40.687160999999996,-73.92288
909,11,40.833626,-73.941462
910,304,40.8315344323,-73.8923369216
911,52,40.816435999999996,-73.919117
912,959,40.755693,-73.884194
913,0,40.749534066399995,-73.86257496350001
914,513,40.741633,-73.880707
915,779,40.740367,-73.949566
916,1522,40.665508,-73.878716
917,1154,40.729407,-73.862768
918,1336,40.617719,-73.99160400000001
919,0,40.715959999999995,-73.83331700000001
920,981,40.7553959489,-73.88699527
921,2374,40.692428,-73.942116
922,558,40.862265,-73.89865400000001
923,187,40.573627,-73.99503299999999
924,387,40.749534066399995,-73.86257496350001
925,146,40.608238,-73.962051
926,932,40.8610077055,-73.8900622547
927,4,40.73382,-73.871538
928,369,40.880038,-73.907005
929,1227,40.889210999999996,-73.831757
930,305,40.676313,-73.980514
931,238,40.793174,-73.946366
932,1237,40.7241500712,-74.006057427
933,353,40.822763,-73.912718
934,0,40.762262,-73.92598100000001
935,1113,40.8470757475,-73.920312742
936,2372,40.845469,-73.94046800000001
937,613,40.846162,-73.899264
938,300,40.7275729759,-73.7339425678
939,1111,40.584049,-73.934675
940,1675,40.700528000000006,-73.941604
941,663,40.836782564800004,-73.8571726978
942,826,40.654161,-73.911699
943,1992,40.66888,-73.907372
944,119,40.680318,-73.79203000000001
945,2345,40.850912,-73.941544
946,852,40.785455,-73.94993199999999
947,1869,40.827971000000005,-73.945619
948,560,40.812396,-73.942095
949,1855,40.609936,-73.92228100000001
950,2454,40.776016999999996,-73.910855
951,76,40.793572999999995,-73.93717
952,392,40.597863000000004,-73.99169300000001
953,464,40.881434000000006,-73.87923
954,2029,40.607728,-74.00204599999999
955,1790,40.651098,-73.943626
956,176,40.63224,-73.96835300000001
957,1528,40.773831,-73.957613
958,393,40.603188,-73.999719
959,484,40.633045,-74.015204
960,0,40.756336,-73.92994
961,2235,40.701440000000005,-73.886831
962,422,40.528092,-74.192032
963,677,40.866415,-73.928338
964,350,40.743625,-73.950563
965,2305,40.720626,-73.84451
966,858,40.761928999999995,-73.993809
967,1011,40.635752000000004,-73.947973
968,1080,40.683440999999995,-73.966739
969,1358,40.859992999999996,-73.929129
970,347,40.652359999999994,-73.892514
971,1244,40.703148999999996,-73.875748
972,2036,40.622473,-74.005187
973,1119,40.7684807344,-73.7497974949
974,310,40.669026,-73.915111
975,924,40.645685,-73.8989
976,1537,40.840252,-73.842499
977,1042,40.718478999999995,-73.948237
978,2031,40.673069,-73.743173
979,320,40.818096000000004,-73.888847
980,379,40.687456,-73.96568
981,1976,40.673347640500005,-73.9572625955
982,103,40.698823,-73.934977
983,2708,40.84473,-73.858207
984,91,40.876062,-73.907886
985,1098,40.741135,-73.9941
986,0,40.6403819599,-73.9484666045
987,80,40.751588,-73.826128
988,1084,40.767405,-73.96441899999999
989,2454,40.659247,-73.90808100000001
990,1384,40.738655,-73.98275500000001
991,323,40.797494,-73.941046
992,395,40.675513,-74.010249
993,1176,40.743038,-73.917615
994,602,40.755377,-73.88702099999999
995,1672,40.688695,-73.935499
996,1874,40.832706,-73.926838
997,9002,40.699075661500004,-73.9188415178
998,1587,40.809882,-73.927954
999,2243,40.736470000000004,-73.97773199999999
1000,170,40.6824454787,-73.9619835794
1001,2167,40.751508,-73.826092
1002,2258,40.82548,-73.948215
1003,1894,40.671821,-73.941982
1004,1008,40.723802,-73.97594000000001
1005,1814,40.754594,-73.894479
1006,289,40.699488,-73.91521999999999
1007,0,40.701684,-73.883891
1008,331,40.678297,-73.965541
1009,488,40.6322110929,-74.0068489018
1010,100,40.688187,-73.981993
1011,1095,40.692198,-73.861864
1012,336,40.713684,-74.010713
1013,1839,40.846542,-73.93520500000001
1014,1925,40.719383,-73.998867
1015,330,40.600411633200004,-73.9413565262
1016,623,40.7091483368,-73.95909361310001
1017,1599,40.715351,-73.956716
1018,351,40.766090000000005,-73.77229
1019,0,40.68681887,-73.975700924
1020,619,40.641888,-74.096489
1021,1436,40.748539,-73.875263
1022,1942,40.831227,-73.942143
1023,1742,40.660969,-73.87954599999999
1024,706,40.713867770300006,-74.0116656928
1025,1242,40.726991,-73.86437099999999
1026,0,40.696493,-73.959195
1027,9010,40.846299,-73.938407
1028,744,40.809534,-73.919903
1029,0,40.762636,-73.92681800000001
1030,1934,40.681508,-73.871527
1031,957,40.853739000000004,-73.919209
1032,1399,40.662326,-73.894441
1033,459,40.669602000000005,-73.911232
1034,1054,40.749177,-73.889698
1035,1547,40.850561,-73.88374300000001
1036,327,40.662659000000005,-73.96208100000001
1037,1301,40.836403999999995,-73.90501400000001
1038,797,40.841345000000004,-73.853133
1039,324,40.7624028377,-73.7704000504
1040,1651,40.744753,-73.957971
1041,2301,40.7091483368,-73.95909361310001
1042,557,40.7091483368,-73.95909361310001
1043,0,40.758644,-73.96369399999999
1044,307,40.705913,-73.739573
1045,486,40.616399,-74.033959
1046,241,40.80073,-73.940093
1047,1596,40.579346,-73.836919
1048,364,40.580138,-74.099845
1049,1608,40.765309,-73.918032
1050,659,40.613535999999996,-73.99973299999999
1051,2449,40.849393,-73.933922
1052,851,40.635647999999996,-73.913046
1053,71,40.815778,-73.916983
1054,285,40.8098637275,-73.9514059248
1055,321,40.588443,-73.94932
1056,693,40.71035,-73.963483
1057,309,40.615966,-73.979239
1058,1023,40.695370000000004,-73.917486
1059,260,40.638793,-73.988185
1060,264,40.59588,-73.952606
1061,1353,40.8727762041,-73.8783564468
1062,33,40.769220000000004,-73.959335
1063,753,40.822437,-73.906125
1064,407,40.676590999999995,-73.983614
1065,457,40.618969,-73.926716
1066,577,40.689989000000004,-73.992233
1067,1385,40.641783000000004,-73.929328
1068,1952,40.574909999999996,-74.098833
1069,1738,40.663854,-73.951934
1070,572,40.78099,-73.958706
1071,1122,40.613764,-74.001221
1072,596,40.829035,-73.928497
1073,745,40.654796000000005,-73.887811
1074,231,40.693619,-73.982766
1075,1222,40.68007,-74.001377
1076,1347,40.678136,-73.982543
1077,801,40.749691,-73.88493000000001
1078,1225,40.705203999999995,-73.93940699999999
1079,586,40.675729,-73.96861
1080,532,40.715042,-73.901262
1081,0,40.727656,-74.000336
1082,592,40.618124,-73.958919
1083,1007,40.872446999999994,-73.87545
1084,31,40.662133000000004,-73.950796
1085,517,40.733847999999995,-73.871578
1086,115,40.69031,-73.987502
1087,2,40.620346999999995,-74.081643
1088,205,40.680431243600005,-73.9555202559
1089,595,40.660024,-73.987637
1090,703,40.6968968227,-73.74336923989999
1091,1428,40.693606,-73.844631
1092,568,40.747189127199995,-73.9426348364
1093,1368,40.576502000000005,-73.98599300000001
1094,1015,40.825196000000005,-73.917232
1095,1452,40.784826,-73.949611
1096,510,40.587969,-73.807677
1097,880,40.707685,-73.928855
1098,1072,40.746589,-73.97748
1099,843,40.699463,-73.897855
1100,3299,40.826048,-73.923102
1101,642,40.640316999999996,-73.905866
1102,0,40.849715,-73.83037900000001
1103,695,40.832144,-73.914748
1104,75,40.8040706974,-73.936672821
1105,1005,40.6873543676,-73.9770024109
1106,1349,40.784711,-73.9772
1107,844,40.695312,-73.790317
1108,2006,40.713193,-73.99991700000001
1109,51,40.706118,-73.913268
1110,2337,40.676909,-73.952667
1111,1947,40.691472,-73.82068100000001
1112,288,40.677019,-73.969082
1113,1702,40.641036,-74.00380899999999
1114,810,40.813769,-73.95661199999999
1115,894,40.72596,-73.95075600000001
1116,191,40.787113,-73.945024
1117,1134,40.594634,-73.96090699999999
1118,800,40.606365999999994,-73.98921
1119,3112,40.86205,-73.919102
1120,135,40.842495,-73.91608199999999
1121,119,40.6826896874,-73.9617526864
1122,1637,40.810928000000004,-73.948938
1123,574,40.746531,-73.99389000000001
1124,2340,40.639278999999995,-73.948327
1125,137,40.622397,-74.019758
1126,334,40.763563,-73.959082
1127,400,40.759442,-73.961528
1128,441,40.673629999999996,-74.004153
1129,2057,40.80247,-73.94671600000001
1130,1693,40.635040000000004,-73.968082
1131,45,40.8521589977,-73.8273091896
1132,1902,40.57805,-73.959415
1133,541,40.661061,-73.98653399999999
1134,1749,40.68528,-73.914614
1135,358,40.793061,-73.967991
1136,69,40.8048017619,-73.9384601304
1137,455,40.596940999999994,-73.973497
1138,572,40.657713,-73.879051
1139,621,40.748777000000004,-73.756556
1140,2205,40.807569,-73.949338
1141,295,40.573355,-73.992124
1142,767,40.860915000000006,-73.896118
1143,0,40.833774,-73.941357
1144,589,40.664283000000005,-73.983769
1145,942,40.720576,-73.98715
1146,404,40.65571,-74.005197
1147,4657,40.592902,-73.789051
1148,556,40.666163,-73.9822
1149,490,40.676423,-73.958461
1150,2326,40.679389582,-73.86317378439999
1151,1180,40.843824,-73.910179
1152,436,40.6458,-74.01329
1153,198,40.765166,-73.82789
1154,476,40.780822,-73.976855
1155,1659,40.771755,-73.78029599999999
1156,1602,40.680463,-73.922264
1157,1101,40.701021999999995,-73.83211
1158,345,40.612821000000004,-73.98253199999999
1159,2272,40.691653,-73.925825
1160,0,40.883025,-73.830366
1161,1304,40.668708,-73.90841400000001
1162,132,40.829921,-73.87567800000001
1163,1175,40.846711,-73.889815
1164,500,40.741406,-73.954881
1165,210,40.744837,-73.924066
1166,416,40.761694,-73.957502
1167,2255,40.805551410599996,-73.9656807623
1168,2441,40.775997,-73.910519
1169,0,40.59067,-73.796234
1170,719,40.7137446957,-73.9940914135
1171,1503,40.743885999999996,-73.924976
1172,2353,40.649784000000004,-73.93016
1173,1126,40.853829,-73.867717
1174,1710,40.743734,-73.88456500000001
1175,1209,40.631523,-74.144297
1176,123,40.6838417185,-73.9682348557
1177,2303,40.717849,-73.999737
1178,81,40.703148999999996,-73.875748
1179,1132,40.618969,-73.926716
1180,1477,40.763736,-73.95815
1181,29,40.691091,-73.952062
1182,298,40.797152000000004,-73.949013
1183,891,40.722726,-74.006534
1184,853,40.830459000000005,-73.947499
1185,562,40.7593,-73.99569699999999
1186,487,40.7091483368,-73.95909361310001
1187,590,40.779149,-73.954739
1188,1138,40.651629,-73.888879
1189,679,40.83487,-73.928296
1190,360,40.67282,-73.76925200000001
1191,1766,40.601420000000005,-73.96141800000001
1192,342,40.615767,-73.986655
1193,123,40.68862,-73.939152
1194,122,40.698823,-73.934977
1195,1103,40.728777,-73.86319499999999
1196,78,40.680147999999996,-73.76247
1197,929,40.755866,-73.882374
1198,1558,40.6512283486,-73.9525197275
1199,1609,40.619733000000004,-73.96129499999999
1200,504,40.757028000000005,-73.939537
1201,141,40.6526982655,-73.9561946546
1202,528,40.71445,-74.011475
1203,1195,40.660457,-73.91518
1204,971,40.617326,-73.985012
1205,898,40.706653,-74.005306
1206,1400,40.605163,-73.979948
1207,0,40.689269,-73.985973
1208,1772,40.880697999999995,-73.908162
1209,1152,40.78868,-73.813735
1210,1356,40.766719,-73.920171
1211,207,40.625898,-73.928156
1212,624,40.7091483368,-73.95909361310001
1213,1147,40.796340698499996,-73.9351524377
1214,1070,40.63688,-74.11804599999999
1215,168,40.6824454787,-73.9619835794
1216,199,40.700764,-73.935974
1217,460,40.745686,-73.90256600000001
1218,64,40.819152,-73.929631
1219,1473,40.864409,-73.929197
1220,1393,40.734383,-73.86430899999999
1221,1805,40.661424,-73.832746
1222,328,40.599707,-73.948365
1223,224,40.812172,-73.92033599999999
1224,1346,40.740246,-73.992324
1225,471,40.694015,-73.991472
1226,124,40.778409,-73.978054
1227,2271,40.8260913173,-73.92692489529999
1228,1610,40.655226,-73.961019
1229,2053,40.821357,-73.936353
1230,567,40.730449,-73.98923
1231,1768,40.732289,-73.853825
1232,0,40.749534066399995,-73.86257496350001
1233,961,40.804435999999995,-73.95274599999999
1234,489,40.823164,-73.94913100000001
1235,1705,40.629267999999996,-73.968686
1236,1592,40.815016,-73.945123
1237,2204,40.652567,-73.920689
1238,1240,40.665011,-73.942615
1239,2344,40.598817,-73.94157
1240,126,40.676024,-74.002318
1241,1613,40.571187,-74.132634
1242,9005,40.846299,-73.938407
1243,592,40.749095000000004,-73.89059
1244,494,40.633215,-73.922384
1245,258,40.8866910086,-73.9070358001
1246,994,40.855076000000004,-73.904199
1247,746,40.69433,-73.951851
1248,702,40.646877,-73.92097700000001
1249,464,40.66919,-73.914001
1250,1743,40.713361,-73.998965
1251,488,40.583531,-74.095538
1252,45,40.686605,-73.92978199999999
1253,1108,40.740056,-73.986074
1254,256,40.862398,-73.89671899999999
1255,321,40.662777,-73.995599
1256,1849,40.602996999999995,-73.75318299999999
1257,850,40.681283,-73.847111
1258,747,40.64366,-74.008252
1259,392,40.746216,-74.005229
1260,1601,40.636598,-74.132919
1261,1404,40.839565,-73.880358
1262,570,40.623705,-73.990025
1263,1033,40.818907,-73.890211
1264,1216,40.6798,-73.838314
1265,194,40.781151,-73.949343
1266,0,40.793945,-73.96793000000001
1267,102,40.6826896874,-73.9617526864
1268,144,40.771034,-73.956723
1269,1034,40.711296000000004,-73.9613
1270,1256,40.6653997712,-73.92662153090001
1271,1640,40.752333,-73.75599
1272,516,40.713684,-74.010713
1273,41,40.833511,-73.914771
1274,786,40.667287,-73.956304
1275,666,40.704366,-73.943775
1276,985,40.656304,-73.91453299999999
1277,34,40.895865,-73.89229399999999
1278,1383,40.797810999999996,-73.94855799999999
1279,1891,40.668655,-73.917613
1280,1360,40.6765890534,-73.88496208560001
1281,1729,40.7433,-73.883696
1282,710,40.683366,-73.78246999999999
1283,146,40.69811,-73.98700600000001
1284,2458,40.776722,-73.91152199999999
1285,2328,40.651237,-73.94066
1286,1437,40.710623999999996,-73.783423
1287,874,40.652932,-74.005838
1288,315,40.817383,-73.904698
1289,1230,40.674656,-73.92779399999999
1290,2909,40.6381179802,-74.0213599937
1291,794,40.672234,-73.957415
1292,697,40.704932,-74.007488
1293,940,40.602996999999995,-73.75318299999999
1294,1165,40.680428000000006,-73.980491
1295,405,40.7165279614,-73.9958912325
1296,487,40.607426000000004,-73.943003
1297,1083,40.647919,-73.895127
1298,1954,40.829035,-73.928497
1299,319,40.8741049892,-73.8840309758
1300,803,40.8679,-73.920523
1301,9014,40.846299,-73.938407
1302,432,40.67944,-73.932407
1303,2,40.611191999999996,-73.92407
1304,75,40.702531,-73.814033
1305,282,40.68681887,-73.975700924
1306,610,40.624902,-73.964037
1307,798,40.750828000000006,-73.941343
1308,2335,40.693166,-73.788777
1309,261,40.681969,-73.949906
1310,1674,40.602996999999995,-73.75318299999999
1311,216,40.882867,-73.902
1312,371,40.667889,-73.870165
1313,21,40.708391,-73.957828
1314,773,40.690725,-73.95043299999999
1315,149,40.670271,-73.820972
1316,1910,40.596232,-73.984383
1317,1434,40.63239,-73.950598
1318,1893,40.63398,-73.96655799999999
1319,612,40.873499,-73.879049
1320,65,40.775767,-73.952774
1321,598,40.73701,-73.864582
1322,2377,40.714211,-73.988302
1323,522,40.749446999999996,-73.98172
1324,1945,40.726862,-74.00738199999999
1325,1107,40.682648,-73.966739
1326,298,40.716685,-73.957339
1327,276,40.777105,-73.90949599999999
1328,131,40.817305,-73.86069
1329,63,40.699263,-73.787918
1330,1432,40.796110999999996,-73.935344
1331,357,40.722120000000004,-73.847335
1332,443,40.736,-73.869906
1333,355,40.767804999999996,-73.773168
1334,1799,40.688318,-74.001125
1335,410,40.615559000000005,-74.067208
1336,589,40.621344,-73.987925
1337,476,40.752981,-73.82168100000001
1338,1162,40.782295,-73.97524399999999
1339,573,40.604244,-73.97179100000001
1340,890,40.749884,-73.883085
1341,84,40.648944,-73.97657199999999
1342,152,40.665826,-73.98246
1343,529,40.71996,-73.843538
1344,1973,40.741677,-73.880801
1345,0,40.749534066399995,-73.86257496350001
1346,9999,40.867854,-73.887563
1347,1871,40.744966,-73.918966
1348,558,40.838297999999995,-73.887187
1349,594,40.715984999999996,-73.833349
1350,1995,40.689456,-73.984531
1351,428,40.670589,-73.98921800000001
1352,204,40.751765,-73.82033100000001
1353,1527,40.7293,-73.99351300000001
1354,1259,40.6403819599,-73.9484666045
1355,1694,40.756062,-73.880515
1356,2208,40.608826,-73.97283399999999
1357,343,40.874091,-73.833904
1358,290,40.786179,-73.84477199999999
1359,344,40.823239700900004,-73.8659600072
1360,615,40.659728,-73.735176
1361,233,40.799346,-73.938971
1362,617,40.822257,-73.900561
1363,496,40.842277,-73.84408499999999
1364,2278,40.726009000000005,-74.00751899999999
1365,90,40.757519,-73.82775500000001
1366,1120,40.699144,-73.897942
1367,1712,40.706171999999995,-74.005962
1368,639,40.7241500712,-74.006057427
1369,114,40.684618,-73.91345799999999
1370,805,40.740089000000005,-73.989535
1371,350,40.690422,-73.850415
1372,120,40.762228,-73.993567
1373,752,40.741944000000004,-73.908089
1374,1274,40.638006,-73.909436
1375,400,40.794281,-73.97093100000001
1376,1719,40.812647,-73.95679
1377,29,40.711659000000004,-73.943657
1378,9000,40.699075661500004,-73.9188415178
1379,2375,40.700565000000005,-73.943321
1380,1656,40.831063,-73.920361
1381,591,40.6640684391,-73.84192776319999
1382,512,40.665186,-73.983019
1383,387,40.713456,-73.947916
1384,1605,40.6783166768,-73.9357791515
1385,1348,40.735403000000005,-73.71726600000001
1386,132,40.752712,-73.82700899999999
1387,1765,40.627029,-73.989672
1388,1159,40.680428000000006,-73.980491
1389,515,40.65835,-73.95036999999999
1390,2012,40.729636,-73.983818
1391,36,40.643966999999996,-74.004346
1392,1618,40.610087,-74.162216
1393,799,40.745,-73.887493
1394,108,40.675755,-73.963383
1395,1024,40.858831,-73.895167
1396,183,40.733431,-73.794585
1397,226,40.793715999999996,-73.943097
1398,2004,40.821838493099996,-73.9389176856
1399,142,40.641935,-73.981335
1400,0,40.799904999999995,-73.96446999999999
1401,150,40.6266900646,-74.1619032256
1402,423,40.628535,-74.119426
1403,2336,40.541244,-74.177361
1404,9009,40.846299,-73.938407
1405,175,40.779396999999996,-73.950623
1406,200,40.762564000000005,-73.82252199999999
1407,1888,40.805934,-73.941096
1408,629,40.635843,-74.023009
1409,1523,40.708723,-73.940002
1410,0,40.744577,-73.976037
1411,383,40.668918,-73.93342700000001
1412,115,40.7071867951,-73.9543590343
1413,31,40.663251,-73.981289
1414,286,40.662659000000005,-73.96208100000001
1415,174,40.632926,-73.965492
1416,161,40.599154999999996,-73.95339200000001
1417,1445,40.687145,-73.878547
1418,19,40.840182,-73.917542
1419,2256,40.718625,-73.995249
1420,98,40.616525,-73.944264
1421,104,40.6826896874,-73.9617526864
1422,1075,40.580528,-73.837604
1423,441,40.864403,-73.863878
1424,1307,40.8154254828,-73.94731589140001
1425,417,40.687456,-73.96568
1426,878,40.817977,-73.893511
1427,963,40.755580847,-73.88522992819999
1428,445,40.789731,-73.975382
1429,1143,40.667066,-73.98193
1430,200,40.743142999999996,-73.918503
1431,1657,40.827915000000004,-73.94935799999999
1432,1455,40.7241499624,-74.00785769859999
1433,732,40.692642,-73.958794
1434,384,40.749534066399995,-73.86257496350001
1435,607,40.738535999999996,-73.99597299999999
1436,384,40.668422,-73.98360600000001
1437,795,40.688695,-73.935499
1438,615,40.820988,-73.89658100000001
1439,813,40.8656,-73.92454599999999
1440,1182,40.832706,-73.926838
1441,1773,40.858242457399996,-73.8886714212
1442,1220,40.770231,-73.918748
1443,941,40.888591999999996,-73.840851
1444,12,40.662380999999996,-73.931527
1445,225,40.850858,-73.93262
1446,640,40.751319,-73.885533
1447,306,40.6405223783,-73.9944618246
1448,1102,40.756347999999996,-73.883604
1449,0,40.757028000000005,-73.939537
1450,4259,40.678488,-73.96210500000001
1451,2055,40.615998,-73.912989
1452,1088,40.671884999999996,-73.977404
1453,1614,40.722225,-73.85043399999999
1454,771,40.797577000000004,-73.94128
1455,62,40.701824,-73.93734
1456,664,40.689269,-73.985973
1457,125,40.688231,-73.982108
1458,388,40.6742,-73.9855
1459,0,40.68681887,-73.975700924
1460,1721,40.791703000000005,-73.968357
1461,1050,40.719668,-73.991858
1462,2280,40.7091483368,-73.95909361310001
1463,1583,40.654703999999995,-73.941089
1464,356,40.634372,-74.023606
1465,1272,40.837206,-73.887225
1466,197,40.766083,-73.959882
1467,860,40.7072032836,-73.9544095187
1468,2101,40.748531,-73.891749
1469,267,40.686453,-73.923429
1470,664,40.624016,-74.003577
1471,616,40.66812,-73.951387
1472,1350,40.605154,-73.980016
1473,1543,40.704636,-73.917699
1474,2302,40.808695,-73.921887
1475,195,40.743361,-73.920375
1476,1933,40.696211,-73.942037
1477,1092,40.8470757475,-73.920312742
1478,11,40.681497,-73.92876700000001
1479,655,40.669743,-73.987444
1480,548,40.720828999999995,-73.846588
1481,790,40.776813,-73.98294
1482,163,40.651084999999995,-73.94451600000001
1483,575,40.607093,-73.962682
1484,1840,40.798511,-73.949251
1485,658,40.7491,-73.890536
1486,1595,40.735656,-73.993859
1487,361,40.7650294566,-73.77172668989999
1488,145,40.651983,-73.92926
1489,434,40.697817,-73.964178
1490,9890,40.674831,-73.736713
1491,114,40.727392,-74.005517
1492,1014,40.66552,-73.90968000000001
1493,0,40.753417,-73.93231
1494,759,40.705892,-74.007181
1495,727,40.707029,-73.93974399999999
1496,1676,40.816410999999995,-73.907896
1497,1857,40.620518,-73.95541999999999
1498,439,40.613240000000005,-74.033313
1499,566,40.740327,-73.98624699999999
1500,1392,40.874411,-73.902573
1501,425,40.815601,-73.93975400000001
1502,1200,40.700243,-73.94781400000001
1503,1658,40.849404,-73.933658
1504,539,40.862235,-73.89872199999999
1505,1508,40.59057,-74.09772199999999
1506,1363,40.671172999999996,-73.988046
1507,1104,40.691601,-73.86545699999999
1508,346,40.675137,-73.948613
1509,8,40.73382,-73.871538
1510,229,40.855053000000005,-73.929528
1511,1639,40.677376,-73.968952
1512,0,40.71014,-73.819621
1513,612,40.689991,-73.98664000000001
1514,1173,40.810085,-73.923102
1515,1239,40.595698,-73.97518000000001
1516,71,40.822665,-73.85336600000001
1517,208,40.685264000000004,-73.982639
1518,580,40.7471832906,-73.883865754
1519,1474,40.736456,-73.877187
1520,1067,40.641518,-74.076923
1521,2448,40.575241,-73.997232
1522,651,40.742616999999996,-73.996709
1523,1247,40.712579999999996,-73.88088499999999
1524,598,40.691190999999996,-73.991656
1525,1381,40.639416,-73.987562
1526,416,40.824321000000005,-73.891911
1527,1035,40.749769,-73.88417199999999
1528,1362,40.75939,-73.800335
1529,1351,40.613986,-74.000461
1530,2907,40.5955076981,-73.99289920609999
1531,1802,40.8487,-73.854949
1532,292,40.786657,-73.975751
1533,480,40.691319,-73.78742700000001
1534,372,40.713684,-74.010713
1535,555,40.661207,-73.986412
1536,627,40.727517999999996,-73.86402
1537,1677,40.602996999999995,-73.75318299999999
1538,2308,40.818422999999996,-73.91871400000001
1539,667,40.7091483368,-73.95909361310001
1540,714,40.8142961288,-73.9210456192
1541,1116,40.823446999999994,-73.948925
1542,2341,40.648732,-73.949361
1543,1534,40.831194,-73.894773
1544,391,40.749534066399995,-73.86257496350001
1545,842,40.724435,-73.981521
1546,451,40.762681,-73.993268
1547,1172,40.694619,-73.861812
1548,474,40.780822,-73.976855
1549,822,40.860224,-73.907207
1550,787,40.85,-73.913966
1551,571,40.764648,-73.81085300000001
1552,1338,40.813503000000004,-73.899277
1553,718,40.660709999999995,-73.908457
1554,2422,40.760284000000006,-73.907313
1555,228,40.80083,-73.937926
1556,412,40.747189127199995,-73.9426348364
1557,1137,40.635639000000005,-73.947937
1558,0,40.744355,-73.996229
1559,1019,40.645223,-73.952567
1560,279,40.731651,-73.982197
1561,738,40.844656,-73.906137
1562,1906,40.590902,-74.067183
1563,711,40.741064,-73.99412099999999
1564,553,40.806351,-73.921196
1565,2321,40.596319,-73.979288
1566,1,40.621790999999995,-73.92716999999999
1567,1127,40.688666,-73.948775
1568,2015,40.5902813179,-73.9726828056
1569,54,40.86185,-73.90176
1570,1117,40.8470757475,-73.920312742
1571,2078,40.845688,-73.831376
1572,772,40.793399,-73.946951
1573,1343,40.866184000000004,-73.863487
1574,646,40.769193,-73.959313
1575,246,40.795171,-73.933413
1576,517,40.830084,-73.825681
1577,2035,40.618312,-73.991027
1578,943,40.701343,-73.982314
1579,531,40.619003,-73.990325
1580,167,40.648944,-73.97657199999999
1581,734,40.755388,-73.886927
1582,143,40.755052,-73.82815500000001
1583,1281,40.663492,-73.95094300000001
1584,190,40.574725,-74.001908
1585,497,40.739177000000005,-73.918363
1586,1198,40.678286,-73.921686
1587,3,40.654111,-73.930627
1588,1087,40.692118,-73.930876
1589,1585,40.668838,-73.86719000000001
1590,884,40.885826,-73.909941
1591,743,40.707316999999996,-74.004271
1592,0,40.860878,-73.89219200000001
1593,120,40.764119,-73.82714200000001
1594,0,40.761183,-73.963776
1595,7,40.665875,-73.931415
1596,579,40.7559122054,-73.9125062097
1597,713,40.5734790939,-73.9797135013
1598,534,40.773159,-73.98221099999999
1599,1750,40.871725,-73.88329399999999
1600,243,40.853017,-73.935379
1601,237,40.650343,-73.955807
