,cartodb_id,dist_sub,dist_wifi,dist_fountains,dist_shootings,dist_walkways
382,383,1442.6915789999998,3373.8488829999997,223.03094713,4532.50991853,51.43449719
383,384,26.94700129,671.2844117999999,256.32079057,472.71942145,36.07779377
384,385,256.6657066,3341.640313,386.32007351,1607.0360548,1217.24487607
385,386,469.35722639999994,15.93568821,157.75915375,2903.53775032,471.79285137
386,387,260.9705523,2932.276326,393.72086079,4033.06668498,1299.47882629
387,388,134.78955219999997,1735.412616,398.10973816,821.51932706,1290.95524783
388,389,64.85429783,1315.6178029999999,128.77505383,6120.67885039,1171.38231917
389,390,535.0944042,1266.282544,697.03040528,1168.39575374,1751.99689805
390,391,497.6877733,414.5918512,113.29586833,7030.53004458,1087.08058262
391,392,172.9435155,1582.985985,708.21917384,4407.37554329,331.67182464
392,393,119.27908670000001,1109.864981,232.00628277,1698.74926504,113.58199618
393,394,297.1562263,252.6036501,381.87115647,7894.17864883,277.6824932
394,395,188.8948283,12478.594009999999,682.94969917,6728.4608146,1582.71005133
395,396,302.0596952,999.6946908,193.21056721,2799.49509968,1249.72307845
396,397,20.67640336,129.97584579999997,628.71630095,198.2375553,11.66579629
397,398,103.01880909999998,295.7136829,390.13571113,3837.8650138000003,196.53761312
398,399,466.80292460000004,5776.177802,83.54568697,927.72549728,63.96651202
399,400,192.8681054,3920.644499,90.28316323,705.49116448,1457.65244053
400,401,1144.616076,4138.147279,65.75375635,2766.14569103,2769.85754691
401,402,46.71413587,50.39826871,381.96567018,3030.71121907,34.71112083
402,403,1312.930652,2539.137007,309.61666803,12478.74001648,151.094101
403,404,6789.1770799999995,7919.404662000001,366.99341534,3476.8059818,3370.67842529
404,405,252.65601600000002,952.1452933,466.22761106,4014.80657018,250.4701804
405,406,214.5345792,12093.07803,214.48405468,3557.12590688,761.68575754
406,407,452.4669739,209.0314875,210.27862632,2764.5419660000002,308.68830877
407,408,438.6521591,3130.859756,205.08913386,1807.25568356,1312.25955779
408,409,197.8106419,140.3827844,628.18857752,4011.75978128,200.14373424
409,410,409.5841135,15.62324164,573.66727142,5757.02698334,401.51197403
410,411,231.6164255,719.721184,68.14585731,1994.64339376,235.29678680000004
411,412,1631.954544,2449.725666,353.15081993,9193.84225628,2158.45129914
412,413,26.94700129,671.2844117999999,162.97175504,2354.78339655,36.07779377
413,414,205.1873601,498.19324910000006,110.85042079999998,9978.51312175,531.20341445
414,415,967.7256123,3800.919732,235.33267992,5261.30622755,2293.7380909000003
415,416,454.479918,129.55783799999998,553.04634405,4028.84269262,218.79966234
416,417,67.99821277,217.0948387,58.98113172,1194.7575499000002,56.7846524
417,418,480.88491600000003,341.74310019999996,92.58075789,4116.48247923,571.22569061
418,419,644.3846028,383.9376871,501.60671515,1746.88163634,215.14865154
419,420,900.2986345,140.34435430000002,880.93102809,3483.75396108,947.52760405
420,421,308.3349599,244.21684559999997,113.29586833,7030.53004458,289.77498001
421,422,249.79193909999998,147.0375,572.43473728,2975.6898373000004,1259.3144925000001
422,423,226.394177,2995.436528,337.01036511,4878.13998656,2206.67390186
423,424,48.19397148,1061.501892,78.03450786,1465.10306818,44.53993771
424,425,319.17225460000003,464.0707829,435.20669862,5058.31263724,317.34438663
425,426,19.02101711,1657.14099,108.30897785,3901.36523342,1104.80327936
426,427,392.59332810000006,134.67141189999998,338.75041418,1294.39256375,295.74020526
427,428,315.2917635,75.12917367,259.95812369,1288.07942223,61.34383792
428,429,227.8313451,41.961907399999994,41.43755723,3651.61085228,1004.5870289
429,430,62.49995265,58.80076703,984.70941487,2045.2213171,53.01291736
430,431,124.7657541,45.49986206,634.73729258,3039.29832062,295.10339155
431,432,218.29656839999998,205.0911082,32.64839514,2701.8463522,1470.13508515
432,433,143.2132959,108.69563219999999,93.98582197,2826.30200407,133.43542527
433,434,547.3301088,3211.847665,179.73638087,2343.12230929,44.77153242
434,435,1283.695276,386.5921047,247.88239112,1757.01127345,306.80460025
435,436,391.6112224,425.27160949999995,355.3539245,1857.91231936,1052.08432874
436,437,140.6576023,786.5774736000001,187.59249207,5221.83660597,774.84243396
437,438,519.3671779,2909.958234,306.77940073,3725.88341778,27.490806199999998
438,439,484.9950442,743.9008394,302.67078382,925.42226093,592.43182364
439,440,1353.693717,2826.740402,564.00847401,5231.02790545,442.84081799
440,441,502.4763381,2520.577037,272.20798799,5753.8459382,483.51254230000006
441,442,822.0348797,1727.540985,15.774888800000001,831.309051,843.9714454
442,443,1585.093558,3825.1650689999997,356.89579851,1387.3736253,777.84497999
443,444,42.33653257,39.68866062,317.44419879,1020.34531802,56.0863662
444,445,332.49587260000004,1881.661664,587.57414508,3585.99877615,1485.68607994
445,446,578.5316976,1759.022657,95.03015345,9069.47617482,1627.56469446
446,447,415.8013183,365.2276449,119.61408499,2867.90642662,210.18335804
447,448,3744.627613,3280.646898,270.48133021,928.10127846,3393.7334706999995
448,449,1615.092325,1564.109709,325.62846086,2158.95876888,42.29784908
449,450,568.8883216,248.9705172,268.76757532,1648.58139969,716.76568809
450,451,111.3862381,32.73985374,252.89351533,414.16572294,29.58484562
451,452,736.7448382,4881.6889869999995,285.68767127,5258.67956507,1405.69361695
452,453,338.8845665,471.1752721,285.99546698,1827.04416178,597.31150739
453,454,254.08655890000003,8.46276483,162.09750072,2966.86372834,239.16108173
454,455,4314.258668,5328.303399,123.52318401,2965.56625603,5790.12497697
455,456,124.30739059999999,88.64848831,82.69289442,206.37468582,163.52627527
456,457,300.62456460000004,211.8660824,1865.91545405,5780.00449597,226.35180367
457,458,1135.73036,321.8460243,112.91934188,2840.23422551,464.96762496
458,459,332.5976683,224.1752707,313.06773354,1680.99702008,899.04569506
459,460,917.1240276000001,1212.796214,578.954073,2647.07970318,652.65563321
460,461,45.96287193,41.59478005,432.61180389,3812.40446788,16.92299939
461,462,45.29732184,58.06576553,499.2104955,2854.79567978,61.2224687
462,463,413.6549144,2794.462759,580.76385148,7106.36622475,637.09859023
463,464,266.854397,5695.14548,642.40651883,6748.78121585,162.31890942
464,465,95.32265766,715.8384205,208.65490412,3426.82757243,157.50821258
465,466,343.2424413,213.40710040000002,300.5752198,7805.01017994,407.26375159
466,467,297.6538119,276.81775289999996,551.60624743,1803.14087844,373.5468131
467,468,667.4490146,600.7189546,226.33516469999998,953.15464898,646.7961231
468,469,24.04268851,225.2905054,79.25039638,861.97358755,28.13648558
469,470,2320.683174,2273.175626,430.90232506,1109.42276749,933.23896601
470,471,66.2480847,164.6040023,165.71936869,2062.87004095,144.35436457
471,472,311.83592630000004,123.06469309999999,378.20643942,7435.51387469,140.58110409
472,473,205.3956326,49.36826963,732.31312902,2469.98732317,216.17856011
473,474,150.695428,344.6774734,420.42606779,2867.32948795,126.77888539
474,475,287.156777,94.94143789,291.25516716,726.20057464,1198.75730641
475,476,48.29076115,1052.6712029999999,130.2646292,4197.87845118,1545.57797842
476,477,164.8901492,112.74002340000001,181.49266845,4185.84953948,555.01344258
477,478,624.1345575,963.2878937,162.97745501,7483.52874182,482.53030649
478,479,2694.73741,2671.087735,164.88710979,5389.107175,561.72192817
479,480,68.55151935,1600.142328,115.90040117,3222.71999777,365.66148813
480,481,368.41979380000004,1086.46595,218.53686125,5197.87876381,280.59879886
481,482,415.1364338,194.67252119999998,456.7274743,902.14039841,398.56823113
482,483,206.535604,140.7683163,180.96095631,1207.30886937,219.13990769
483,484,432.7132676,1208.713782,180.93192131,3785.524656,1552.88740752
484,485,181.1352281,747.6872896000001,431.35919749,3346.98284038,175.03554107
485,486,420.8624484,145.8158185,294.00759833,2410.76683243,12.68307817
486,487,226.1991077,1625.785629,454.92280327,3946.40562292,1390.73885822
487,488,193.6953053,3139.970829,292.54292999,1547.66958453,29.07518726
488,489,700.4644522000001,5767.586467,516.96513349,2248.46578346,481.2786863
489,490,492.67465020000003,505.1983307,267.22226274,2471.83319325,15.07055066
490,491,99.89440198,100.46302359999999,147.88826001,1223.21117683,37.92120745
491,492,1463.133328,2232.584971,557.47255441,6999.42708807,1089.05112675
492,493,131.4541108,136.75345349999998,575.14161488,6205.66906407,247.6138847
493,494,736.9813082999999,767.0270232,682.17736921,2075.88444571,1305.4769604
494,495,6816.724317,6347.141934,404.67186696,2397.87091244,1270.40450527
495,496,275.60080089999997,142.85485380000003,87.57574689,4108.52922652,517.32289193
496,497,550.3279001,3887.8542079999997,387.45535809,5485.17902767,530.84492128
497,498,1560.1747369999998,1691.922973,168.12607701,6474.21993422,2400.84571175
498,499,347.3352522,183.46000519999998,31.82836275,2364.84613351,177.68154549
499,500,105.3317639,1699.178257,133.39274146,615.6148248,523.08292134
500,501,92.79958208,28.98947132,345.81769586,1383.36624275,350.77557835
501,502,39.69539743,29.17326753,356.15041812,5310.55477489,279.76551216
502,503,193.5278643,1346.077197,417.93440969,1139.9003373,1429.94330219
503,504,258.50904069999996,276.2548332,455.17600391,1891.43374881,62.45170161
504,505,12.0707796,2731.089071,817.11381997,7149.34870423,43.93231903
505,506,389.6537955,721.1959525000001,230.74025866,3680.11830096,383.81763262
506,507,2988.380352,3892.6725130000004,375.91759028,1639.43624292,2213.80841928
507,508,1098.7801769999999,807.3091408,118.13426321,4814.91638,78.76395626
508,509,168.51854840000001,253.4272774,301.75184541,1912.77896173,426.11301733
509,510,203.9253835,86.00131624,115.58288241,2594.76651861,1478.1974445
510,511,58.24607228,5085.596511,340.42894122,681.95052022,39.55107779
511,512,202.22067230000002,171.27149690000002,113.17949273,7114.16666111,367.12097828
512,513,157.1592344,4641.916925,130.87250983,507.03699696,955.77291395
513,514,192.9829463,833.5948169,216.17281902,6082.67961679,323.8986659
514,515,212.50008419999997,431.24092469999994,498.09084388,2486.67544196,12.55920679
515,516,657.1121025,501.06090439999997,77.77259264,1442.90565403,723.50533386
516,517,335.90696010000005,240.6020706,612.2822246000001,2197.69894991,266.83484832
517,518,234.3652585,17.27597594,118.13900339999999,451.81284895,148.19038042
518,519,652.5252198,524.8068493,373.9537707,5484.77410006,236.72400945
519,520,381.4927536,446.8481602,778.09846423,3138.85065805,368.59526688
520,521,125.7835969,4261.137904,359.28777901,5547.71108885,593.19189099
521,522,18.71188775,232.17653719999998,36.44529673,3895.56426372,6128.12097628
522,523,123.7933065,1943.504396,372.71303495,1289.36149601,2515.88159542
523,524,111.5923381,180.98701780000002,344.81410279,3722.93053619,46.94926488
524,525,26.94700129,671.2844117999999,298.37951739,6288.75238116,36.07779377
525,526,469.3719129,2082.149538,438.54349671,1205.41525719,467.95025489
526,527,871.2846151000001,272.40144360000005,599.0119627,4205.38163983,1030.37597746
527,528,568.0808522000001,7560.490408,76.444839,3882.87100999,12534.28647959
528,529,797.3562360000001,104.57657940000001,123.16806279,2517.9350363000003,145.04764393
529,530,55.93201662,60.17435426,690.82688204,3738.61053038,398.18625048
530,531,8.36183933,555.3023218999999,1422.13652706,5827.95165444,582.14776431
531,532,422.3767539,6.44933257,536.00320515,4530.49767934,1007.53776151
532,533,107.83917379999998,4183.410079,274.56825916,4665.39300136,232.79398816
533,534,45.46177183,648.522305,113.29586833,7030.53004458,84.3711781
534,535,1084.283267,1013.7323869999999,375.39899765,656.84681463,1297.7583529
535,536,121.7944838,21.84108841,130.85134455,7123.94102475,75.33649259
536,537,808.0044125,1079.327018,671.38787459,4155.28721961,234.23133949
537,538,717.739846,2622.609535,139.70627941,203.4368808,68.58242914
538,539,90.0656124,1208.144644,870.17099788,5547.71444894,1464.21279906
539,540,1581.0797910000001,1370.4393810000001,261.19313269,810.21250361,2663.51208929
540,541,171.6133406,420.2068074,142.18703329,4995.11411201,275.09293838
541,542,573.8163374,3054.8410489999997,187.26056677,9653.34556827,2265.04129556
542,543,132.23979640000002,1263.419875,209.25753339,3557.4938029,1237.81312762
543,544,447.9686617,36.35015673,411.57787061,1295.87990662,511.34254788
544,545,638.7891712999999,1799.932669,104.22197785,2351.93519063,1849.08430953
545,546,1638.693436,862.0865842000001,309.19681148,715.98704487,185.05957435
546,547,261.1612424,74.67987498,131.43317478,2057.01616706,257.09774743
547,548,106.69438889999999,8.27315278,366.98026644,3255.19904978,15.53677223
548,549,714.114685,87.03160803,645.60187894,6592.36927234,138.74268643
549,550,703.0583091,593.1110922,290.09139074,2129.41356631,9.89421218
550,551,550.3279001,3887.8542079999997,933.30149881,5483.80435391,530.84492128
551,552,294.3549704,3171.460171,514.24183928,151.9747196,122.74174422
552,553,296.059258,2209.366168,231.52417187,1694.20958537,2799.73187726
553,554,223.55584950000002,1591.865476,249.53335237,2975.23652162,257.12376109
554,555,702.5386386,34.20815481,434.51412278,1992.07032589,6500.04417113
555,556,1633.1530599999999,1661.966267,152.07767245,667.58844994,607.78317839
556,557,291.0035059,1865.649693,274.00717016,5443.98976718,2425.12832422
557,558,418.6987923,11995.89169,65.80440795,579.77223746,1022.56276896
558,559,1214.87156,465.90913939999996,236.27056803,1142.47237261,221.8567324
559,560,529.0924218,4615.683026,375.91759028,1639.43624292,47.33611384
560,561,794.5681291,973.1579508,238.84716980000005,6373.60627852,553.36098925
561,562,185.09264960000002,179.6683276,120.55843283,4934.51360236,1501.3224527999998
562,563,673.1823433,905.0672176,54.21296328,741.72667259,689.58836464
563,564,691.8623956,653.4490665,1004.96773494,6370.64891699,394.49256564
564,565,3596.4109329999997,5208.005093,457.34954309,5884.52249333,848.68146136
565,566,214.4826233,61.99309628,424.59292054,4365.05221355,35.22181017
566,567,250.8816039,1278.800745,164.03110139,10399.01292012,223.87602988
567,568,407.744722,468.6607664,858.54440817,1816.99701032,394.88033253
568,569,676.5413808,966.5810622000001,340.25481925,3535.63005665,242.2926331
569,570,117.7894492,18.21494808,99.71352959,442.89100799,21.64067139
570,571,156.25349719999997,2583.028069,42.27708191,4023.18692629,282.96805376
571,572,956.3863636,925.5397316,85.76615931,1957.94969264,491.53950866
572,573,1717.331946,3550.39136,526.96140643,3123.50412738,536.71372306
573,574,255.01260860000002,48.80083989,197.67603063,9753.97631055,307.36725768
574,575,1388.74198,1368.493104,570.83876552,2430.95386897,15.59233286
575,576,692.7742298999999,508.7055047,230.47843230000004,763.52909886,628.03626652
576,577,4590.654558,5669.687825,148.60599096,2506.12074832,1959.46096053
577,578,281.5895152,335.6808269,565.19949164,921.26907906,540.88835783
578,579,519.832137,236.42408360000002,538.32993011,2599.65171754,272.94903744
579,580,216.6553662,48.0737177,467.47739902,3040.07306853,46.93618536
580,581,31.34131691,186.36642680000003,108.85488863,2653.51854984,50.61427275
581,582,137.3406119,114.4104466,316.08046206,766.29422084,130.80526479
582,583,766.4955004999999,3019.019943,324.93469984,4006.81785455,1341.27406205
583,584,257.8923525,127.04973249999999,216.11730997,3088.99367477,399.4685056
584,585,73.94075379,59.7715448,456.35014099,7496.927023199999,204.17881351
585,586,497.2787602,3396.888572,403.48918899,6865.41432532,1731.52302916
586,587,59.88988028,254.0225622,222.11375138,573.67752707,86.73477345
587,588,270.91198439999994,521.1675353999999,486.88076976,217.39294879,138.19187992
588,589,1778.362788,1721.2632230000002,190.93544413,3057.55932143,22.34122509
589,590,1012.6914439999999,1056.871666,549.06030058,4160.05763164,892.79776401
590,591,526.1536443,534.9096502,32.36279596,4095.19127266,831.18287433
591,592,699.107135,499.38733499999995,628.02887465,3925.00664584,616.11044649
592,593,202.6624413,11942.87115,262.08197698,3362.66050526,24.46291825
593,594,591.2964506,227.0294181,213.5460213,2144.94769014,283.45455919
594,595,113.9243009,140.25060269999997,464.17670122,2791.9954483,216.14779381
595,596,509.35763729999996,23.65421378,44.09847505,1074.18894128,65.45683742
596,597,236.47605980000003,615.8776633,136.12670254,2901.7640582,184.14103908
597,598,318.3120721,1418.49342,753.37120392,3552.62330758,922.47128553
598,599,13.71083678,1850.435532,533.69325023,872.7921733999999,1447.87058712
599,600,1020.7642179999999,2758.492265,571.26545625,4258.3340517999995,2274.00576771
600,601,235.2688914,23.10800089,28.700354600000004,4133.04321106,195.8310352
601,602,3622.645442,4739.086549000001,528.47443709,2563.4475156,2812.88460379
602,603,123.20142290000001,203.1153663,619.44678729,11907.287271,180.78060174
603,604,227.4370482,141.6730583,122.08666613,1502.04582208,605.80691614
604,605,202.2963006,1006.366941,237.14715033,5407.63581248,192.91278195
605,606,6625.604025,7706.398234,247.95811241,959.14252187,2284.5942046
606,607,229.67825449999998,660.8252669,161.22579323,2330.07362261,483.07042793
607,608,88.59063379999999,227.4236868,386.35707366,1620.94423011,75.50391968
608,609,45.40362154,1357.877939,240.71987693,3249.83442381,78.84642442
609,610,123.20142290000001,203.1153663,50.82232975,6039.88588125,180.78060174
610,611,678.4753423,905.4830332,203.56822453,3393.53443617,409.39334128
611,612,35.21267924,492.56958899999995,87.76342890000001,1352.59256814,414.86994402
612,613,529.1359589,269.5148822,221.51197057,5998.13949066,266.85100483
613,614,41.42024937,577.674489,189.61875156,1498.25044824,31.50219089
614,615,609.2678583,739.3441197999999,220.92812084,937.16147236,153.31645675
615,616,732.5200055,653.2734415,168.9538709,7136.66060269,748.0390858
616,617,77.90831447,47.53343864,385.4874235,6911.55918713,73.79919625
617,618,640.8156365,17.12355917,411.93597811,8886.8036301,1255.54067274
618,619,254.73576400000002,65.99463289,137.59354107,747.18752139,403.3904637
619,620,238.7638687,46.07586075,52.86181297,3117.28074956,347.77338284
620,621,22.08233194,65.72064994,345.85953101,2006.26193919,735.60873303
621,622,722.6622963,115.54950079999999,189.61875156,1498.25044824,749.8145682
622,623,95.55239921,217.6775265,72.62671466,2341.43350759,118.65227078
623,624,496.6810093,194.5204549,512.45064547,3816.29523556,605.57058158
624,625,504.8227126,1057.4543310000001,366.14370002,7295.82134438,920.32832131
625,626,21.54333316,1536.906265,76.14287441,2198.03943135,10.96363292
626,627,311.74183419999997,2868.802977,77.55910287,1318.72645805,286.34009873
627,628,125.696729,1672.20912,430.64490393,5609.4474883,2265.15218371
628,629,132.6712514,25.79731597,543.72376451,2041.96474971,171.29296043
629,630,763.5321397000001,3317.155628,352.57372678,5673.48581133,1201.51290323
630,631,1632.903041,3012.927707,222.66267012,647.48220777,165.13254644
631,632,247.7631546,1628.844735,373.41923776,6267.75565374,13.85620974
632,633,82.46732074,119.6663759,168.52943335,3497.69757866,466.50088269
633,634,193.2822296,6054.02782,235.16091081,866.69717308,166.67248857
634,635,218.87864720000002,2224.637588,423.22809154,3160.64007352,167.32533342
635,636,40.39682843,5168.220518,48.66839475,1348.81508621,3586.91074945
636,637,138.8139734,11868.46077,688.60677637,7528.47984363,65.85625512
637,638,3681.732854,5740.371427,378.64779881,1393.93811072,1326.40194315
638,639,498.94730360000005,1914.4170390000002,498.85694299999994,5729.11545138,1090.8303460999998
639,640,45.96287193,41.59478005,470.64321573,3362.65851915,16.92299939
640,641,107.92022920000001,3086.7618899999998,553.11752645,801.8153262999999,1328.52787388
641,642,91.04097878,90.47831289,241.92889985,1541.88735556,95.88620371
642,643,237.99078230000003,104.81883520000001,592.623783,6106.64003526,732.11315276
643,644,262.93349,98.02164878,336.43107974,2617.40056079,61.87627094
644,645,119.96894750000001,246.03683840000002,145.26925125,1276.31837335,255.77158311
645,646,239.04041669999998,18.54546494,428.06303971,2801.97374544,235.84704575
646,647,352.2280433,23.52892261,90.94713811,4667.32480921,573.38389008
647,648,135.8059394,122.52951399999999,247.63508099,9790.30377527,176.08844201
648,649,1962.7117850000002,4984.697897,266.033604,6526.76739066,921.07968424
649,650,1840.288229,4086.223199,669.32230352,3172.19830835,663.69613419
650,651,804.6502236,3664.11044,165.71936869,2062.87004095,15.59655251
651,652,430.4371506,2868.163765,326.57288015,4148.82646216,996.50949915
652,653,569.6420009,1865.8520600000002,308.20107219,1711.77374236,877.26862962
653,654,1960.2686030000002,1965.6282170000002,59.59556359,1156.72285254,1963.97644592
654,655,424.56328780000007,436.56134249999997,567.44114361,2791.35422046,139.15602278
655,656,16.08880452,237.3927616,180.83578061,1053.89423471,24.31635643
656,657,159.0671389,1081.472035,400.63313374,3761.17690784,171.48509826
657,658,257.688506,2076.171598,291.45869464,1918.58947714,978.24167973
658,659,249.79193909999998,147.0375,701.87356116,11254.71146326,1259.3144925000001
659,660,78.46426816,6910.3055349999995,520.44692098,309.4119947,31.27576612
660,661,422.28357080000006,111.8585943,604.91231298,2192.96845385,37.42736187
661,662,45.96287193,41.59478005,345.78018969,3926.73367938,16.92299939
662,663,315.2917635,75.12917367,307.09498491,419.88961372,61.34383792
663,664,871.7003063,4226.904512,359.90840479999997,2466.77702977,542.50648913
664,665,1435.33583,5407.535721,60.80532581,583.61851044,52.56802481
665,666,1136.620157,1984.910484,187.13696867,1413.73650518,991.22009611
666,667,230.9775557,18.74802649,190.73144496,2139.14229572,57.46197918
667,668,40.39682843,5168.220518,360.97745532,5961.16059293,3586.91074945
668,669,98.18774617,308.4152993,984.70941487,2045.2213171,323.41032137
669,670,55.980543999999995,11936.21944,168.49045153,1223.98447731,697.04684132
670,671,7327.091904999999,8465.059853,442.07292846,661.9267927,4050.06783282
671,672,9.60431136,2665.357026,165.71936869,2062.87004095,43.89590401
672,673,2006.1048309999999,4332.525989,187.59249207,5221.83660597,3737.83116079
673,674,393.3219937,189.0268819,505.96112501,4073.77681938,391.35308227
674,675,202.6624413,11942.87115,334.75077204,1173.88269842,24.46291825
675,676,221.21071469999998,124.6070074,531.34740362,8795.23245356,214.43917273
676,677,269.2027086,434.60830419999996,159.23511409,2943.28405561,92.57541122
677,678,249.99118289999998,160.6791951,90.94713811,4667.32480921,259.4368449
678,679,26.94700129,671.2844117999999,149.31799592,1410.09064977,36.07779377
679,680,3296.541202,4338.763839,270.81880256,9820.49070472,199.29212872
680,681,431.73433430000006,906.918452,678.37712042,9768.01968504,1088.15917965
681,682,1002.143581,1936.03334,351.68565104,3211.3121818000004,1161.96564077
682,683,675.0816257,113.2611064,539.21347767,5747.39541536,773.54577144
683,684,205.1158048,1823.289922,35.53963233,1499.51980041,2404.05716143
684,685,655.011322,542.6989078,619.44678729,11907.287271,857.02440084
685,686,166.70728569999997,18.90130134,283.77053386,4159.8464978,283.10129384
686,687,343.9229099,3579.9984979999995,83.5084867,3946.8256623,2260.82291217
687,688,1193.2494900000002,741.2163662,306.33223665,1879.43941957,577.33661559
688,689,48.64878671,224.42645519999996,113.29586833,7030.53004458,29.16017822
689,690,752.8029129,12569.82862,321.84243758,9282.3379932,804.01758849
690,691,73.94075379,59.7715448,277.96013006,3489.14691653,204.17881351
691,692,74.2912657,108.9102422,291.37163851,3128.96765576,73.82217032
692,693,244.0448562,55.09413899,145.18000969,404.29550475,246.37943922
693,694,314.61383689999997,6.54678065,303.49496143,6433.60923888,301.0808419
694,695,429.32349239999996,1683.4531539999998,533.68928875,4594.4907508999995,176.61460561
695,696,237.28838050000002,284.07179460000003,143.82626592,1906.53920853,57.47486218
696,697,202.6624413,11942.87115,140.89127147,2392.35591859,24.46291825
697,698,554.4857458,19.91265362,720.10392161,5760.15584985,316.64516987
698,699,496.72308330000004,456.7150493,677.88080955,1188.26342794,485.91105829
699,700,26.94700129,671.2844117999999,542.00477342,4029.08060807,36.07779377
700,701,45.96287193,41.59478005,341.63422932,12597.17725958,16.92299939
701,702,264.042883,149.6702355,213.5460213,2144.94769014,659.82799946
702,703,979.6594185,645.6723519,416.05003553,1557.95861511,455.55344931
703,704,838.7031541,879.5422212000001,259.05337505,1785.97117764,271.67615032
704,705,684.958404,313.28173839999994,75.27082979,1581.01238698,356.96298882
705,706,355.9493889,31.98339628,138.78118013,1714.24683091,252.74454507
706,707,563.5168583,126.77483170000001,248.08446232,1404.00989702,924.14835055
707,708,668.0354932999999,156.9895469,619.44678729,11907.287271,187.9643206
708,709,152.881808,645.7970275,160.0064863,227.57117110000002,1401.4592085000002
709,710,854.5364666000002,871.2716985,153.45791396,7636.55600426,386.85937210000003
710,711,269.4342959,59.67510848,113.29586833,7030.53004458,32.20677751
711,712,110.766795,374.6164933,165.71936869,2062.87004095,93.02849908
712,713,54.47914189,222.1199094,140.98595575,4293.06712724,28.84741448
713,714,390.7282171,709.1253443,199.74701966,2324.54019339,394.68930316
714,715,655.011322,542.6989078,277.12572905,1181.01957171,857.02440084
715,716,605.4058171,2539.912504,219.80805730000003,1547.32709152,1843.15903422
716,717,75.61824421,699.5696321,391.05746187,1406.62338132,78.00305957
717,718,260.2332591,155.2060023,473.84831833,1353.37469621,1175.18166595
718,719,345.3863854,404.17436969999994,255.61150508,675.52838577,346.42854375
719,720,55.38731589,87.57329255,446.68952757,2187.35266916,1400.92035508
720,721,438.6055973,553.3132459,316.84306949999996,704.17076007,532.1810151000001
721,722,163.8087042,158.1368128,140.85617918,2865.01503103,702.78222948
722,723,20.61101683,193.28575890000002,364.40023654,3644.86232234,346.3254912
723,724,903.5299656999999,56.33124872,799.75404225,6111.65591621,606.00668427
724,725,3358.4697409999994,5615.3685270000005,345.89509331,1872.7116546,2547.54981643
725,726,2110.937032,3029.8220260000003,143.82626592,1906.53920853,2902.19910432
726,727,148.9321024,25.97084457,327.45777928,3269.33425461,159.17903979
727,728,217.61041569999998,64.33716906,597.79169629,1629.38984981,181.63302652
728,729,465.58076680000005,1121.5803560000002,537.05802812,5508.18154552,858.19450847
729,730,282.2555438,11.42276109,94.39862743,1190.48264708,134.68957738
730,731,257.2414781,174.2296666,337.16912479,5599.47375259,43.31539426
731,732,14.95962296,155.46590669999998,339.48458188,6223.80250417,29.26336757
732,733,654.0278422,1118.019574,294.32813826,363.53253542,1154.70587304
733,734,5653.482708,5384.0357380000005,522.66645954,1125.07890756,5361.47685939
734,735,118.312743,221.7948289,381.83233939999997,6636.72264623,55.61126003
735,736,62.49995265,58.80076703,605.91009905,7339.20836179,53.01291736
736,737,7.13370134,567.260346,292.9972738,3031.8208776,97.83135754
737,738,343.7592082,88.37874179,581.22162551,5795.96785488,336.47132118
738,739,230.2540145,22.2158497,177.27661647,5305.38765193,269.62205195
739,740,1634.298131,2401.3068829999997,259.71321618,631.29448894,1989.43803982
740,741,36.17445118,53.83740028,366.22413936,4668.92702096,36.89636312
741,742,78.41077858,562.5915151,116.12162788,2952.97234966,366.71943164
742,743,7344.105262,6945.4991549999995,567.19482256,5496.41638145,1615.32912592
743,744,103.5147895,139.9807996,316.16604692,1579.43518078,1106.46837369
744,745,393.6277711,297.6080125,676.66283424,5830.03569688,110.35578207
745,746,126.3588249,286.5012095,233.85894492,1630.425195,131.66683772
746,747,2371.170049,3061.257137,302.67078382,925.42226093,1918.84597962
747,748,26.94700129,671.2844117999999,192.39929419999999,3545.55244972,36.07779377
748,749,522.8596305,863.9883041000002,187.77909154,528.41869028,923.48443025
749,750,319.1037677,41.76528692,229.98316505,1953.22588223,44.42734537
750,751,437.66531349999997,1766.467075,642.04093243,3409.56449505,1012.53174843
751,752,235.5922474,247.1644114,93.10247136,4567.93279703,35.42486845
752,753,223.85643100000001,311.8037368,186.54813998,1432.36000835,98.30613905
753,754,416.7508006,223.49603109999998,883.54993351,7084.19006518,317.65319937
754,755,75.62819805,217.30434390000002,291.25276855,5666.69484217,482.2017647
755,756,657.5757807,184.89293610000001,157.95712845,2811.49158671,89.42004778
756,757,179.43258,168.94479840000002,153.89583762,5117.2058396,211.40137402
757,758,67.20422381,850.9706113,302.59742022,6746.29408056,101.10456362
758,759,238.4278222,248.7353923,113.29586833,7030.53004458,164.62673005
759,760,533.3910595,188.1641368,166.54373897,288.99272481,539.39042729
760,761,297.44550899999996,13.40473333,170.47332795,2256.17693193,251.07464380000002
761,762,7149.897413,6729.863047,70.07571486,1955.21791871,1475.63592597
762,763,3287.389798,6513.207796,292.16081919,2080.95058218,1619.74716133
763,764,482.76987310000004,2327.355536,321.33595244,1511.24952506,493.08584911
764,765,301.0938253,574.9302868,109.35465327,5870.63903817,280.06611209
765,766,1716.9160829999998,898.4889795,217.07675509,1431.69070768,777.22397639
